	57.8161	54.2789	51.9343	40.8247	50.2846	52.8061	52.0204	47.6531	50.2825	53.3071	51.8415	55.1093	55.3799	52.9963	46.0236	51.9901	53.8763	64.4879	49.3576	40.1394	54.2214	48.3099	34.7424	53.3836	46.8254	46.0151	47.9349	48.4016	49.5262	48.0278	40.3408	49.1165	48.9667	56.9638	46.2906	44.7847	47.97	49.4741	46.1047	53.487	49.276	51.3678	49.0557	49.9905	57.4381	47.1748	48.8605	46.2528	47.0115	54.1324	45.4827	49.4563	56.8405	49.4161	50.2827	54.2902	55.7175	48.8884	46.6787	45.9559	51.1424	47.4012	42.8874	52.1119	54.2666	48.9901	45.4218	45.6573	45.2325	46.7629	47.3009	47.4209	49.6521	48.4519	46.6442	51.2556	46.8159	48.4156	48.6758	60.2436	46.108	46.9606	47.9007	48.7681	49.0084	47.0978	46.646	46.1198	43.6359	52.789	46.905	50.3444	50.0488	43.2775	70.1316	49.3511	45.5604	52.3577	51.286	46.9732	49.4228	50.698	52.2947	47.4517	43.8575	38.5232	51.0563	45.7907	49.421	42.9309	57.8815	44.5356	48.8262	56.1696	58.9417	44.1302	54.0889	45.407	50.4619	42.2245	36.7817	47.8144	49.0621	55.0103	54.6807	47.2843	46.0629	48.3432	45.8127	45.5211	46.2093	45.4623	48.9561	50.1669	41.8022	44.1782	46.807	36.3937	49.4883	47.3246	46.2081	48.7573	46.6546	42.5984	53.211	48.2402	35.9368	48.2721	47.2659	56.2155	55.3941	49.3955	47.8949	43.6025	52.9477	50.2118	53.0577	44.0561	47.0342	55.543	53.2533	48.8144	52.5811	47.4775	49.1204	55.0391	51.0199	49.9585	49.6886	41.5724	50.8421	46.9919	41.2499	47.535	49.4253	43.4961	47.5023	50.3406	47.9048	49.458	49.4048	52.4494	46.4034	50.2306	47.7313	46.8269	43.5242	49.7589	50.5616	37.7503	38.6712	45.5269	48.6923	50.7985	48.8343	45.1881	47.747	45.0479	44.9782	47.1214	49.0815	46.6713	45.985	44.7594	46.0969	53.1451	53.6266	46.5114	41.4839	49.7621	50.3194	49.574	43.585	48.6159	45.832	47.6506	56.2781	40.32	44.5105	52.1909	48.8232	48.3337	49.116	44.5764	53.6783	47.6248	48.6875	49.7979	45.8455	48.808	44.9142	53.755	46.0745	45.3314	47.0406	44.4417	49.9381	48.3585	46.2652	45.8122	45.1486	50.1868	54.7481	41.585	51.4082	54.8741	47.0813	36.1137	55.7463	43.6189	49.6469	43.8726	52.4269	50.6258	59.2809	51.1873
	44.043	57.1443	51.6035	51.8627	52.9466	51.4184	46.5617	54.3165	45.8541	46.4451	57.2176	47.6493	48.3896	53.0501	49.3937	54.192	52.4293	42.7982	50.7272	47.0005	48.6337	49.8807	50.2803	43.4074	45.6251	54.3277	46.9171	52.4495	52.4701	52.6887	52.8576	48.3048	45.6845	44.7409	52.2564	57.8605	52.2994	49.9349	51.4789	49.828	44.2396	50.2014	39.2896	53.0856	44.9218	48.3576	47.6057	37.9929	49.1541	47.5062	48.867	37.931	48.5716	46.9989	51.1431	47.0633	50.5196	50.2635	46.2751	49.0326	51.3474	48.793	48.9402	48.7195	51.4089	47.6489	46.1923	45.4664	54.8372	41.2923	47.2344	48.4425	48.3236	52.6344	48.9562	46.8006	50.5094	45.3025	39.4419	42.1489	49.0859	32.4188	47.5541	53.9085	38.664	48.6486	48.5573	50.3247	54.5842	48.513	46.2452	51.1075	50.8026	51.0346	29.6606	46.8083	46.8278	49.2733	55.4141	45.3909	50.0546	34.7955	42.361	49.9822	47.1774	38.5058	47.6473	47.4269	46.8358	41.8311	48.1584	41.5573	53.5476	39.9974	47.6282	49.3662	47.4115	50.5248	49.4504	40.8736	44.6924	54.1851	49.7019	50.8339	46.5883	45.2017	41.0513	46.5561	48.2662	50.2392	45.9576	40.0012	51.9573	44.7716	46.5064	50.3349	47.7587	40.327	45.6755	50.9611	50.8748	44.9019	43.3166	35.875	47.678	48.7051	46.217	52.1355	53.4499	49.8921	53.9162	45.4534	48.1243	48.5191	46.3673	41.5737	44.6219	44.6836	48.0549	43.8055	41.805	46.5313	57.0212	44.1565	50.5913	54.8194	43.2373	41.9672	56.9499	47.8862	50.2897	47.9156	44.4116	52.4305	41.4791	51.588	56.3426	47.7362	38.5889	50.9803	48.7899	46.5786	41.0835	45.4429	36.5291	47.8198	46.5137	47.5997	51.8484	48.4766	38.1385	49.1701	47.6564	48.7563	40.4742	35.747	44.8339	53.3477	51.3524	49.3595	50.6899	48.0354	44.3937	43.8815	45.8244	54.8476	50.0497	53.4008	43.7968	54.4272	49.705	42.9955	44.9538	51.3855	51.5074	53.8109	48.3905	55.9705	44.4245	49.3981	53.344	48.8868	45.9297	46.6034	51.5372	49.0248	51.0798	50.7391	37.9338	53.8469	45.615	43.9157	53.5232	50.2331	39.553	52.3805	49.6635	49.9228	47.6538	51.2076	48.3416	51.5018	49.6443	44.0002	46.5836	50.324	50.0147	49.1469	46.9835	55.8093	48.4163	50.2492	44.9115	54.2465	52.2126	47.0143
	54.6996	53.2266	53.136	47.9157	49.2316	49.4173	49.9507	48.3747	50.6136	49.9821	47.786	50.5759	54.3927	44.583	48.0901	50.2236	49.2101	50.4977	49.8964	45.386	49.8908	54.1636	56.3588	53.4532	49.6297	46.7256	54.9641	54.0837	48.8921	47.8288	55.055	46.0517	57.2503	51.4288	51.4741	44.4827	53.1731	55.7864	49.0236	46.2162	51.5884	54.176	52.5289	50.5803	51.9889	53.8798	47.2775	56.5961	51.3811	53.0935	47.6509	43.6	48.9197	47.4369	47.7571	50.4316	56.7878	54.0791	46.9301	52.0182	48.7084	50.3924	46.5479	45.4956	43.632	44.5496	48.6557	42.8952	49.495	47.59	50.0181	49.6524	45.1384	54.3711	46.6949	46.9144	52.2974	48.5933	54.0468	51.5691	45.626	55.9226	53.2277	50.8683	51.2373	44.9479	44.8694	40.1872	53.8716	41.5848	53.4675	52.5889	44.3171	53.0149	53.3578	45.7299	52.7612	52.7535	44.7326	36.9799	39.5552	58.6087	55.1252	42.7063	50.227	57.9066	47.0217	46.1616	49.1842	50.658	53.856	50.5516	48.0487	55.1456	41.1417	44.8646	52.2695	45.1272	47.6044	50.0928	54.1198	47.4568	48.0175	48.8274	43.5145	48.6504	45.7099	49.1742	45.7708	35.4458	51.9221	42.8718	50.1174	45.1972	45.5049	46.0119	53.1646	44.0704	48.8191	51.7832	48.961	47.5736	50.7182	49.1115	56.4904	60.1154	46.243	56.9419	46.5898	43.1652	55.1569	46.1775	47.984	49.7031	62.489	47.3848	52.7515	47.8987	46.9649	55.2285	45.3856	51.5764	51.5609	46.3152	52.6737	47.9806	41.8383	53.7279	51.664	46.1533	50.884	52.4153	55.9725	46.4092	51.781	45.5097	48.9371	46.269	46.824	59.1567	54.0786	46.7391	51.1257	53.2974	44.144	60.5144	43.4311	56.5369	47.7245	45.9566	51.097	51.0111	46.2052	39.0019	45.3609	45.1043	44.5412	48.2762	46.4074	47.3624	42.1124	45.5402	55.9348	50.6469	47.2039	48.1838	49.1078	53.0723	57.0724	52.0511	46.3013	44.1626	54.8921	50.5511	65.3611	49.587	48.9895	46.1817	59.6307	50.5458	43.1682	50.4206	45.5266	49.8525	56.2442	48.5725	45.4102	50.4376	58.8502	43.7798	45.6083	50.4182	41.1572	45.9856	42.1321	50.8964	48.6024	54.6581	51.1889	47.0805	51.1725	51.5258	53.4827	54.7136	47.2041	41.4093	45.4095	47.4608	46.4946	49.6599	43.3417	49.3936	53.2894	49.1116	33.7595	48.6981
	47.5256	58.2661	48.717	54.1183	54.5688	53.1938	56.5684	51.4237	44.0265	53.9265	49.8014	49.4522	57.7359	48.7474	49.1136	46.4326	44.9757	44.2384	53.1061	56.3409	52.1372	52.5546	53.4381	54.5621	49.4888	54.3753	51.4602	49.4054	49.3993	51.1036	46.8354	47.9265	48.0579	45.1057	38.9431	50.6586	51.777	56.4986	36.1763	45.336	29.5169	46.1866	51.5696	50.7165	42.8905	48.5868	49.9058	49.0958	50.1943	53.3782	46.4236	51.7918	47.0405	50.4008	49.0532	47.1844	52.9274	44.4931	48.013	49.3296	45.4077	37.3516	48.7528	51.1568	47.1805	45.3272	52.978	49.3733	53.729	48.8848	51.625	47.0992	42.1051	46.7788	48.9028	53.1909	49.3302	39.3922	48.7428	52.5623	47.161	45.2428	48.3275	55.0443	51.775	54.3258	47.3262	51.1085	51.4616	48.4322	50.3974	47.8643	41.139	54.3173	51.5864	57.5006	50.2894	57.2816	47.0803	37.6528	53.3998	44.0687	48.2984	50.4115	46.2465	43.0278	48.7453	48.1018	48.3372	44.3172	45.0261	49.628	50.9201	38.1716	47.2044	49.5049	45.044	56.4433	53.422	47.4936	50.2316	47.6371	49.8495	46.3474	43.9598	48.9713	43.9512	49.3498	53.7058	47.9948	49.7721	57.7452	48.2919	51.2012	46.6746	51.9419	50.5716	51.3228	52.0202	45.1458	53.4106	51.2444	47.2743	42.4508	52.298	40.4733	51.8656	49.3088	50.2918	48.6312	47.7622	47.075	49.7579	46.3968	49.3454	37.9312	49.1438	48.3912	49.8329	51.5916	48.0064	49.7916	43.1533	50	45.3463	44.9765	47.4716	46.8269	49.9129	47.0497	44.1047	44.5203	46.5822	51.9543	47.7621	47.6332	49.2656	53.6219	46.3259	51.7944	45.4793	53.7917	48.8204	51.3827	37.8197	34.806	46.0425	40.1307	40.2208	40.343	48.3646	53.188	47.3698	58.0737	48.1948	38.9947	47.3577	46.7809	51.2489	46.9014	44.0743	51.8898	49.1482	44.3096	31.7233	48.4853	47.8713	47.5648	51.7769	51.2618	52.3576	50.3829	53.2152	48.4998	51.5169	46.7102	51.31	44.9271	40.9533	47.3146	44.7812	49.4392	45.4957	54.1208	33.9363	52.2636	51.5702	53.0269	46.8759	35.5274	47.5935	55.9013	42.2201	44.5441	48.8048	47.999	41.2247	53.3146	47.556	49.6019	51.1743	53.7068	44.8998	47.1359	54.5746	49.8269	44.66	45.4597	46.4206	50.7776	50.1101	46.3923	47.1695	50.158	47.8734	48.6618
	48.9055	50.7368	54.2922	49.2761	48.0467	48.7469	52.3487	48.5926	51.2578	47.5794	60.615	56.8127	50.6846	57.4278	46.0261	52.5314	47.8047	56.0825	53.9136	51.2923	44.4855	42.469	46.2234	47.5548	55.3747	45.5086	47.5161	48.8143	52.1282	57.031	50.1476	54.3866	55.7935	45.4239	55.2972	53.9486	50.9558	49.373	48.3842	51.748	51.8441	42.9793	56.461	48.0294	49.9222	38.0051	53.8397	53.0636	47.6018	49.3547	47.8156	51.0442	57.6824	39.8767	46.5283	49.9343	47.6628	52.2579	49.5326	47.4719	56.5223	43.2011	48.9845	44.578	47.1679	48.7208	48.3861	45.4983	50.5123	57.181	52.2279	45.7946	49.44	56.442	48.2388	47.4983	48.2537	44.6616	52.3177	44.0896	47.2024	47.6488	46.3599	45.2018	46.7195	52.6969	55.4325	50.3582	52.5251	49.4313	49.9213	49.6445	57.1158	48.8304	52.0389	48.2971	52.0495	46.5169	49.3034	50.3754	49.7787	52.323	44.9156	50.1803	52.4245	89.9485	45.7946	52.3183	48.6145	55.0271	44.2655	53.65	47.6228	47.1699	36.3932	43.0355	51.3861	54.2644	50.8045	47.7118	50.42	54.2926	44.1918	51.4515	48.1976	48.1089	45.837	43.1	50.4481	48.2798	39.681	51.0058	47.9221	47.0486	49.5598	44.9292	47.7725	55.1409	49.0024	53.1579	48.6943	51.7423	43.71	48.949	48.4909	49.0022	50.0615	48.2237	46.1931	33.3396	32.6607	48.9229	49.116	48.6948	46.9955	47.2768	46.093	55.2336	44.743	50.4904	49.6091	40.6502	40.8854	43.8203	54.3467	67.9117	51.9911	50.192	47.986	35.1289	42.2252	46.3744	49.2463	50.3849	45.6384	47.8196	49.8707	51.5212	48.0889	48.2516	35.8662	44.4652	47.469	55.5518	46.7162	52.0282	48.3411	43.1741	34.7207	46.3574	55.3003	41.7594	49.1756	60.3925	52.1311	50.0945	50.0626	51.7819	45.6481	48.378	49.2068	49.7741	50.77	52.9511	47.9905	48.7625	48.2672	48.1593	50.5591	40.7495	44.672	49.21	40.8081	52.3433	51.4316	45.0732	47.2556	53.444	48.6182	46.7366	47.4896	48.8577	40.605	45.85	49.0107	43.6192	45.2367	43.3709	56.6592	49.8308	50.1914	51.6631	48.7621	55.9784	53.4904	48.6057	39.0491	40.6916	51.9816	42.4192	45.8903	53.2513	35.9089	48.5223	46.9298	48.6707	55.8645	47.6635	50.9721	51.986	54.0053	75.1173	37.6944	48.8869	50.3256	56.0955
	52.5983	53.0204	55.7126	57.0143	39.6489	36.7655	56.1805	53.1398	57.1814	55.6783	58.2525	45.0079	59.5755	58.4416	60.1294	49.2448	51.6927	53.043	52.7635	50.5921	47.5355	54.0203	55.5618	51.2706	54.3934	43.7363	51.2155	55.9406	48.0524	55.4113	49.2705	44.1287	46.7932	40.2407	55.4853	54.1415	52.7397	48.7	48.6318	48.4296	48.533	43.9217	49.0807	48.2892	44.6081	53.109	49.1103	49.5331	44.0908	54.7985	40.6582	43.2995	51.3684	52.7615	48.2673	46.8588	45.8268	48.5059	45.2459	48.5926	49.3688	48.9198	47.1825	51.1792	47.9672	49.4826	54.2207	52.2118	49.3524	44.459	49.3562	51.5779	52.031	48.2957	46.9546	56.5534	45.1455	34.2449	48.7219	48.9607	49.1064	34.5314	51.4717	51.5175	63.0219	51.1703	50.6274	47.4237	39.3637	46.83	55.6961	47.5204	44.9513	47.0618	58.4477	46.644	47.0667	46.7418	49.944	50.4834	53.6206	49.9504	56.8306	47.4469	46.3569	41.1542	51.9142	49.055	48.8738	46.1061	53.7084	43.1223	56.0019	48.1316	54.6946	49.7948	46.5317	41.8664	42.3362	49.5886	47.8261	52.9408	46.454	47.0693	45.8492	54.7295	49.8581	49.984	42.9635	48.7771	44.4117	58.2379	51.5416	51.7406	52.3619	46.7102	36.0426	48.6875	47.0764	50.5634	53.5914	44.7658	50.4944	46.862	49.0782	46.2209	45.2662	36.7772	54.0649	55.7435	50.9186	48.8999	48.6914	47.6923	44.879	47.1776	48.5162	55.0414	41.6998	47.6185	52.0541	47.0451	47.9208	55.3537	54.7164	46.4374	50.6401	47.1534	46.7001	51.7166	54.0041	48.7953	57.0211	50.4909	52.6567	54.3151	49.4327	47.3341	44.4836	42.192	51.1392	49.8576	46.7654	51.672	43.0802	55.1525	46.9446	43.5044	51.3274	47.4794	44.7723	45.3414	50.8314	48.3848	43.4659	46.5202	55.5505	55.438	44.1836	46.9216	47.1331	54.6593	50.2175	55.9645	54.2309	52.2066	48.445	37.2566	48.2851	52.1807	39.7222	49.5155	52.5835	46.1352	45.5151	52.8711	52.8013	49.3364	50.5801	34.2559	52.6441	45.5259	46.593	45.4148	49.7967	48.5961	45.604	52.4197	48.0047	51.3002	46.8926	47.6316	46.6893	51.2151	56.9489	55.7412	48.0013	56.2793	50.2893	52.0714	37.4593	33.2159	51.9883	49.1253	48.619	60.1679	49.5182	52.5583	48.4317	46.3324	45.7899	51.5509	45.8815	40.1533	52.7481	50.5035
	53.9134	50.939	50.9598	51.4401	55.9842	45.5035	47.0638	42.6334	49.4818	49.8668	53.0336	49.7626	50.4609	51.9989	49.1458	43.4337	53.9341	57.5541	52.8011	51.8266	45.7246	54.4374	49.4154	52.8933	52.012	51.2972	44.1331	51.715	49.2118	47.3506	48.0635	51.3329	53.0882	45.2524	55.3002	50.7023	55.181	49.1242	50.0828	45.5457	49.4619	50.6734	55.7318	52.7298	51.1115	49.9537	45.0814	55.9843	47.7213	47.5296	48.7916	50.6022	43.487	51.2679	37.2365	50.7042	46.3145	51.3836	50.9339	42.0667	52.4402	47.4764	52.4586	54.7554	54.3211	43.6768	48.6461	49.5452	49.698	43.4677	47.5423	30.3951	49.4175	40.3953	40.3488	50.3903	49.6106	45.8314	54.6541	49.3123	43.9612	44.9591	57.3248	44.404	50.16	47.6702	51.948	56.1871	45.5412	49.9209	53.0005	52.2973	49.5941	48.0283	35.5172	51.7616	53.466	49.1624	46.1506	60.2211	52.2641	48.4673	43.6333	46.2961	47.5126	50.5953	57.371	50.5949	52.5169	47.0353	55.481	43.7815	49.2543	45.761	43.6232	53.7423	48.6756	52.9713	45.1145	46.7763	48.7426	38.9924	48.7417	48.1156	52.8839	50.2954	51.0312	41.5546	47.0989	45.0079	45.4822	47.5873	49.5785	53.4479	47.4408	52.4866	53.8665	49.7297	49.6083	52.4296	54.5276	46.5466	47.8195	49.1285	45.3641	46.2925	46.5082	47.1651	49.0195	49.1405	51.0388	51.1966	55.9946	44.5073	50.2148	37.4462	48.4781	49.1114	45.2175	51.6671	40.4198	50.162	47.8999	53.5242	52.3769	49.7235	54.1555	45.0214	54.3862	48.5789	49.8907	54.5025	53.9908	53.9813	51.6461	48.8541	47.3415	60.4573	43.4156	49.8652	45.3789	49.652	48.0048	52.7253	49.9231	48.5508	44.4241	48.6342	48.8091	49.0626	53.4139	36.381	46.6247	49.3515	48.8751	46.6587	61.6682	46.8675	45.1234	48.1354	49.2907	42.1083	47.8328	49.2368	49.7998	48.1469	45.4352	47.3038	51.7587	51.4615	52.0712	47.6917	47.5769	54.5972	52.505	42.9948	46.3864	51.8805	53.1186	59.1572	43.6182	44.6301	43.4436	45.593	48.836	46.062	51.1379	52.6185	53.0205	36.4136	45.8189	53.5696	46.9326	36.9985	45.4136	48.302	49.8361	45.0705	47.385	49.9748	53.1451	48.0693	48.2491	56.1159	56.3756	49.4418	36.6077	55.8216	54.5982	46.4137	34.4116	54.1423	48.8022	48.2099	51.4169	39.3788
	61.4025	50.8404	56.2677	53.4953	46.2141	50.5939	51.8652	55.0159	47.1577	48.7163	60.0757	52.3261	52.4924	55.714	48.8494	52.4966	47.2713	53.3412	47.0162	50.5428	45.4727	49.6418	40.8574	51.049	52.0753	49.9604	52.0012	50.0276	58.512	55.946	42.8133	51.0375	37.0772	48.6595	48.3045	50.029	52.7657	46.3612	54.2101	50.4652	51.148	50.7369	49.0673	46.8629	42.889	51.1838	49.2377	44.6017	45.9756	53.0554	52.0287	49.133	45.1113	44.875	45.5393	50.7046	46.846	51.4894	49.1126	51.5479	57.1682	53.9101	53.1079	53.5678	53.5281	52.2257	55.002	48.1846	52.4782	47.8736	54.1113	48.8126	47.1056	44.189	75.6624	41.1959	58.6095	51.3812	41.0462	50.9675	49.487	47.81	52.0263	51.3746	47.8788	48.5323	51.6537	54.0088	56.4381	50.9006	49.911	55.687	39.7837	48.6069	46.0375	61.7307	49.0275	48.318	49.4172	48.0118	48.3504	45.7328	52.1207	52.2023	49.9418	55.1622	50.521	49.9817	45.4755	52.4336	54.1663	46.997	46.5535	43.5953	46.3757	41.2832	52.6205	41.8824	37.9708	50.7837	45.145	40.1366	46.0754	54.569	47.0609	45.6027	45.893	44.7843	50.3946	47.8621	51.162	49.6458	52.7358	44.1565	54.0228	45.1921	54.6838	43.2364	45.3194	46.8933	46.3427	56.7414	48.3565	33.2747	54.2918	42.5753	50.3337	42.3255	42.9137	54.7445	50.8098	53.5802	50.8934	49.1274	51.0345	43.5798	42.27	49.556	49.6982	50.274	45.0489	43.9202	67.8052	45.48	50.7755	43.5968	51.7318	49.1592	45.6137	51.8203	44.3463	44.8448	50.9782	53.927	48.2373	52.5303	38.0979	53.3945	50.3128	43.4118	50.0449	53.801	48.2793	47.765	46.0094	44.7179	47.1161	51.8147	44.1475	53.66	40.8243	48.5028	54.5859	47.1944	41.6225	48.2821	41.2432	47.5397	49.5722	37.8725	44.0274	49.1891	47.0104	54.6836	54.1969	49.0768	50.6522	42.0973	47.4348	56.4935	51.1548	44.7661	50.3979	42.0124	34.3799	49.5446	50.6452	50.6983	55.0125	53.9155	50.4927	56.5265	45.0415	54.4942	46.5658	57.8159	49.4187	55.4326	52.6087	51.9647	52.9533	52.1069	49.5865	49.2832	52.8561	58.917	65.2267	47.3568	47.4148	38.7345	44.1604	47.7076	44.4338	53.8904	54.1044	47.3451	41.7938	51.9181	48.9613	46.1029	45.082	52.2867	40.0539	49.3754	47.3665	49.4783
	61.4002	44.4911	54.3566	47.8272	48.707	51.1777	51.1398	51.4648	57.3982	51.3187	53.8294	54.4776	48.2895	52.3853	54.3688	55.689	51.7702	54.0547	53.6275	54.3586	49.8138	50.876	53.2411	50.3373	50.9256	52.9425	51.711	53.5818	42.7279	51.5753	54.4215	50.9974	65.229	56.5923	53.6653	52.7992	51.7392	54.2314	50.4229	46.8741	55.6331	44.4308	48.0343	50.1836	54.1248	45.2186	51.2271	51.4582	39.7963	48.3581	51.9698	60.0974	53.436	49.7616	47.218	50.9724	45.6046	43.9684	55.1609	49.467	51.2928	45.8028	45.3758	48.7263	46.3405	44.1092	50.845	56.5898	48.2427	43.9077	51.1916	46.808	52.1945	37.7647	50.8174	53.9846	51.613	44.6528	54.2766	53.4048	39.4938	43.4835	47.7992	49.7299	44.8789	50.3158	43.5581	56.2487	48.9913	49.0416	48.6617	47.305	56.6662	55.7155	47.0271	46.4273	50.1408	41.2302	47.897	46.7917	38.9689	52.2676	43.2583	57.8439	54.6316	45.7084	48.6581	48.2197	45.0455	45.905	51.2782	48.605	50.2596	46.1759	52.44	48.5936	48.3918	47.3988	44.6506	52.3616	45.7867	208.987	52.9494	45.3086	48.8954	51.0184	51.2442	41.1824	42.4655	50.6163	48.3629	50.6584	49.1918	47.214	58.5199	55.4261	42.2171	47.8407	54.568	47.624	51.4838	50.5739	48.4011	46.5939	47.2586	52.1898	50.6729	48.9177	49.5481	47.6862	47.8576	51.4391	53.1935	55.7106	58.5607	47.1529	48.3538	50.2757	51.0381	50.4852	49.6479	46.1467	50.7613	53.3306	53.142	43.1448	93.0745	54.1182	48.6306	47.5605	45.0779	45.1968	57.133	47.5015	44.5301	52.2558	42.7067	39.1356	45.5957	47.3401	48.574	47.7292	63.7393	52.2276	62.3234	52.1502	48.1143	46.623	53.8346	46.5988	55.106	47.8796	49.8924	46.5266	56.2938	46.2605	41.9526	46.743	45.6102	60.2662	45.1687	46.8136	37.7902	49.742	48.9273	52.2101	47.2114	46.9399	52.368	47.5341	59.3556	46.3763	49.206	41.7565	51.8243	51.9699	52.4783	63.2048	53.0808	58.1691	59.0011	51.0623	52.7809	46.5508	46.7	41.8156	52.806	47.0001	51.3936	44.9127	50.0315	52.7449	49.0882	52.0981	46.0455	54.0012	47.8097	46.4616	48.7766	49.0315	51.2716	45.785	47.3411	46.962	52.5344	45.8258	57.3621	46.8951	51.3426	43.8885	50.8992	41.9343	57.3324	56.0466	51.375	44.2898
	47.1948	52.2278	53.7987	60.1863	46.3176	47.922	51.7304	60.772	56.2729	52.6382	59.5031	46.3023	55.623	49.832	44.7328	48.4073	50.6089	49.0676	50.4258	55.5991	54.7822	56.1527	51.6246	61.1225	48.0236	55.3025	56.0972	47.2793	40.0179	52.2562	49.5544	52.2993	48.8635	49.918	50.6015	42.7361	50.3721	44.704	56.6441	50.8553	53.8251	52.3534	45.5206	50.221	47.0035	46.7623	50.2283	50.3554	53.4367	52.4577	43.801	42.3486	55.3084	51.0259	50.726	49.4718	58.0779	136.322	51.6174	49.9587	51.873	38.5	47.3055	48.0503	43.2844	53.1956	45.3122	44.8983	53.3189	50.1599	45.6018	48.6939	49.8853	54.6137	40.1829	46.4485	43.9427	49.4495	57.8018	44.2498	49.097	49.125	37.4631	49.0062	52.7712	56.347	45.9467	45.6616	48.9906	51.5502	47.3605	45.044	42.5714	47.889	51.3285	52.7941	50.084	42.8173	53.0134	43.7114	44.3674	50.455	48.5995	68.5333	49.3177	51.3374	47.1604	39.202	51.0595	46.8274	48.4964	54.1394	53.7221	50.0221	54.2428	48.0514	46.999	50.3512	56.1534	49.4421	49.9376	43.5585	44.8312	55.3398	50.5109	46.6492	54.9991	44.7147	51.3096	50.3146	51.3883	50.1374	51.6669	56.0622	43.7029	54.9484	51.9765	44.795	48.9968	51.4741	50.7625	48.4473	47.5611	44.6066	48.1578	49.8924	48.4426	78.2952	43.6392	48.2584	49.0881	49.3752	47.3893	48.8933	38.9841	53.2749	49.4624	51.5687	50.1843	43.7559	47.2381	51.9097	46.0359	44.4087	50.2277	51.0136	47.6498	50.609	48.9233	50.3278	54.7931	53.492	59.4375	49.8588	43.4906	52.0459	44.4841	50.4531	47.81	46.5297	32.4339	47.1521	44.449	48.2639	48.0101	45.7655	48.8302	43.7406	45.2497	47.6327	46.8088	51.9425	45.3846	47.0089	51.2453	45.7759	33.57	48.2924	50.1081	51.2184	48.1691	46.6077	50.8246	53.4149	53.1942	58.2361	45.7481	34.9941	49.7649	49.0743	57.0188	57.3432	45.9609	49.3155	48.8829	49.1769	51.1481	47.6411	39.5686	44.0825	49.9615	42.8983	50.4188	55.1415	54.298	57.475	53.8492	45.3875	45.3521	48.0356	42.9898	53.9479	50.729	49.7106	48.8924	49.761	41.1126	51.1002	52.136	46.7632	47.2123	50.7569	52.4266	43.8054	46.1966	45.7544	44.1959	53.916	47.2758	47.4074	44.7931	47.7493	51.2469	52.9445	45.0332	49.2217
